source_file,segment,condition,time_s,rri_ms,artifact,artifact_reason,interpolated,corrected_nni_ms
0727 chen_try.vhdr,task,task,202.029,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,202.799,770.0,False,,False,770.0
0727 chen_try.vhdr,task,task,203.66,861.0,False,,False,861.0
0727 chen_try.vhdr,task,task,204.527,867.0,False,,False,867.0
0727 chen_try.vhdr,task,task,205.341,814.0,False,,False,814.0
0727 chen_try.vhdr,task,task,206.137,796.0,False,,False,796.0
0727 chen_try.vhdr,task,task,206.967,830.0,False,,False,830.0
0727 chen_try.vhdr,task,task,207.857,890.0,False,,False,890.0
0727 chen_try.vhdr,task,task,208.665,808.0,False,,False,808.0
0727 chen_try.vhdr,task,task,209.452,787.0,False,,False,787.0
0727 chen_try.vhdr,task,task,210.255,803.0,False,,False,803.0
0727 chen_try.vhdr,task,task,211.11,855.0,False,,False,855.0
0727 chen_try.vhdr,task,task,211.902,792.0,False,,False,792.0
0727 chen_try.vhdr,task,task,212.713,811.0,False,,False,811.0
0727 chen_try.vhdr,task,task,213.527,814.0,False,,False,814.0
0727 chen_try.vhdr,task,task,214.334,807.0,False,,False,807.0
0727 chen_try.vhdr,task,task,215.087,753.0,False,,False,753.0
0727 chen_try.vhdr,task,task,215.888,801.0,False,,False,801.0
0727 chen_try.vhdr,task,task,216.729,841.0,False,,False,841.0
0727 chen_try.vhdr,task,task,217.557,828.0,False,,False,828.0
0727 chen_try.vhdr,task,task,218.319,762.0,False,,False,762.0
0727 chen_try.vhdr,task,task,219.125,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,219.927,802.0,False,,False,802.0
0727 chen_try.vhdr,task,task,220.784,857.0,False,,False,857.0
0727 chen_try.vhdr,task,task,221.547,763.0,False,,False,763.0
0727 chen_try.vhdr,task,task,222.338,791.0,False,,False,791.0
0727 chen_try.vhdr,task,task,223.125,787.0,False,,False,787.0
0727 chen_try.vhdr,task,task,223.861,736.0,False,,False,736.0
0727 chen_try.vhdr,task,task,224.64,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,225.454,814.0,False,,False,814.0
0727 chen_try.vhdr,task,task,226.294,840.0,False,,False,840.0
0727 chen_try.vhdr,task,task,227.061,767.0,False,,False,767.0
0727 chen_try.vhdr,task,task,227.878,817.0,False,,False,817.0
0727 chen_try.vhdr,task,task,228.715,837.0,False,,False,837.0
0727 chen_try.vhdr,task,task,229.566,851.0,False,,False,851.0
0727 chen_try.vhdr,task,task,230.355,789.0,False,,False,789.0
0727 chen_try.vhdr,task,task,231.159,804.0,False,,False,804.0
0727 chen_try.vhdr,task,task,231.958,799.0,False,,False,799.0
0727 chen_try.vhdr,task,task,232.717,759.0,False,,False,759.0
0727 chen_try.vhdr,task,task,233.514,797.0,False,,False,797.0
0727 chen_try.vhdr,task,task,234.333,819.0,False,,False,819.0
0727 chen_try.vhdr,task,task,235.152,819.0,False,,False,819.0
0727 chen_try.vhdr,task,task,235.922,770.0,False,,False,770.0
0727 chen_try.vhdr,task,task,236.709,787.0,False,,False,787.0
0727 chen_try.vhdr,task,task,237.533,824.0,False,,False,824.0
0727 chen_try.vhdr,task,task,238.372,839.0,False,,False,839.0
0727 chen_try.vhdr,task,task,239.143,771.0,False,,False,771.0
